work_year,salary,salary_in_usd,job_title,job_category,salary_currency,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2022.0,40272.0,52247.0,Data Scientist  in office,ML/AI,EUR,UK,SE,FT,Remote,IN,L
2020.0,167284.0,137930.0,Statistician  (Remote),Analysis,INR,JP,EX,FL,In-person,JP,L
2021.0,51071.0,178412.0,Statistician  in office,Data Science,EUR,CN,SE,CT,In-person,DE,S
2022.0,138644.0,149496.0,Machine Learning Engineer  (Remote),Engineering,EUR,IN,EX,CT,Hybrid,IN,M
2020.0,-125516.0,183594.0,Statistician  ,Data Science,EUR,MX,SE,FT,Hybrid,CN,S
2020.0,178369.0,107631.0,Data Analyst  in office,Engineering,JPY,UK,EX,FL,In-person,JP,S
2020.0,189697.0,76335.0,Data Engineer  (Remote),ML/AI,us dolars,IN,MI,PT,Hybrid,MX,M
2022.0,58831.0,118961.0,Data Engineer  in office,Analysis,GBP,IN,EX,CT,In-person,JP,M
2022.0,148313.0,64723.0,Data Scientist  (Remote),Data Science,JPY,DE,SE,CT,Hybrid,DE,S
2021.0,153950.0,34991.0,Statistician  (Remote),ML/AI,us dolars,US,SE,FL,Hybrid,US,S
2022.0,92909.0,197905.0,Data Scientist  in office,Engineering,EUR,CN,EN,CT,Remote,DE,S
2022.0,59367.0,177139.0,Data Engineer  ,Data Science,EUR,MX,SE,FL,Remote,MX,S
2020.0,50121.0,43763.0,Data Engineer  ,Engineering,us dolars,UK,EN,FL,Hybrid,UK,M
2021.0,65547.0,74863.0,Statistician  (Remote),Data Science,us dolars,JP,EN,PT,In-person,UK,M
2022.0,93642.0,47408.0,Data Analyst  (Remote),Data Science,us dolars,CN,MI,FL,Hybrid,MX,M
2022.0,54914.0,186248.0,Data Analyst  ,Data Science,JPY,DE,SE,FT,Remote,MX,S
2020.0,146664.0,196169.0,Statistician  in office,Data Science,GBP,US,MI,PT,In-person,MX,M
2020.0,178250.0,144177.0,Statistician  in office,Data Science,us dolars,JP,SE,FL,Hybrid,DE,L
2022.0,97258.0,196866.0,Data Scientist  ,Engineering,INR,JP,MI,FL,Hybrid,DE,M
2021.0,90563.0,119767.0,Statistician  ,Data Science,EUR,IN,SE,PT,Hybrid,DE,M
2021.0,92607.0,31011.0,Data Analyst  ,Data Science,EUR,US,EN,CT,Hybrid,DE,S
2020.0,95638.0,184499.0,Statistician  (Remote),Data Science,EUR,DE,SE,PT,Remote,MX,S
2020.0,122971.0,68392.0,Data Scientist  ,Data Science,EUR,UK,EN,CT,Remote,DE,M
2022.0,174334.0,88990.0,Data Scientist  ,Analysis,EUR,UK,SE,PT,Remote,JP,S
2020.0,168525.0,176301.0,Data Scientist  ,Analysis,us dolars,DE,MI,PT,Remote,CN,L
2022.0,146720.0,108780.0,Data Scientist  ,Analysis,GBP,IN,EX,FT,In-person,CN,L
2021.0,107760.0,186374.0,Machine Learning Engineer  in office,Engineering,INR,IN,SE,PT,In-person,IN,S
2021.0,167244.0,53536.0,Statistician  in office,Engineering,JPY,JP,MI,FT,In-person,UK,S
2022.0,106788.0,117746.0,Data Engineer  ,Data Science,EUR,US,SE,FL,Hybrid,UK,S
2020.0,47918.0,35585.0,Statistician  (Remote),ML/AI,JPY,JP,MI,CT,In-person,CN,S
2021.0,37197.0,87210.0,Machine Learning Engineer  (Remote),Data Science,EUR,MX,SE,CT,Remote,MX,S
2020.0,-127127.0,166528.0,Data Scientist  in office,Data Science,EUR,MX,SE,FT,Remote,MX,S
2021.0,-174749.0,152365.0,Machine Learning Engineer  (Remote),Data Science,EUR,UK,SE,CT,Hybrid,CN,S
2022.0,172111.0,198361.0,Data Analyst  (Remote),ML/AI,EUR,DE,MI,CT,In-person,IN,S
2022.0,57785.0,39775.0,Data Analyst  in office,Engineering,us dolars,US,SE,PT,Hybrid,DE,S
2022.0,34570.0,44099.0,Statistician  ,Data Science,EUR,DE,EN,FT,Hybrid,CN,L
2021.0,102242.0,132341.0,Statistician  ,Data Science,GBP,US,EN,CT,In-person,MX,L
2020.0,172727.0,71842.0,Data Engineer  in office,Engineering,JPY,CN,SE,FL,Hybrid,CN,L
2020.0,77907.0,87163.0,Data Engineer  ,ML/AI,INR,UK,MI,FT,In-person,IN,S
2020.0,39449.0,152863.0,Data Analyst  ,Engineering,GBP,UK,MI,PT,In-person,DE,S
2021.0,54630.0,125608.0,Data Scientist  in office,ML/AI,EUR,CN,MI,FL,Hybrid,UK,M
2021.0,104658.0,170931.0,Machine Learning Engineer  in office,Analysis,us dolars,US,SE,CT,Remote,MX,M
2021.0,76371.0,139478.0,Data Engineer  in office,Engineering,INR,IN,MI,CT,In-person,MX,M
2021.0,172063.0,85700.0,Data Engineer  (Remote),Engineering,JPY,US,MI,FT,Remote,CN,M
2021.0,54887.0,32539.0,Data Scientist  in office,ML/AI,GBP,UK,EX,CT,Remote,US,S
2020.0,43859.0,138609.0,Data Scientist  in office,ML/AI,JPY,MX,MI,FT,In-person,UK,L
2021.0,184712.0,108735.0,Statistician  in office,Engineering,EUR,DE,EN,CT,Remote,UK,S
2021.0,78339.0,194230.0,Machine Learning Engineer  in office,Data Science,JPY,JP,MI,FL,Hybrid,US,S
2020.0,32512.0,87824.0,Data Scientist  ,Data Science,us dolars,DE,SE,PT,Hybrid,IN,S
2021.0,110982.0,42281.0,Data Engineer  in office,Data Science,GBP,UK,SE,FL,Remote,JP,S
2020.0,51912.0,176192.0,Data Engineer  in office,Analysis,GBP,DE,MI,PT,Hybrid,DE,L
2020.0,150639.0,39946.0,Data Analyst  (Remote),Analysis,us dolars,IN,SE,FT,In-person,DE,L
2022.0,196587.0,154128.0,Data Scientist  (Remote),ML/AI,JPY,IN,SE,CT,In-person,UK,M
2022.0,176488.0,154016.0,Statistician  ,Analysis,us dolars,MX,MI,FL,Remote,US,S
2022.0,145781.0,106427.0,Machine Learning Engineer  in office,Data Science,INR,US,EX,CT,Hybrid,MX,M
2022.0,132067.0,56111.0,Statistician  in office,Engineering,us dolars,DE,EX,FT,Remote,UK,L
2021.0,42227.0,63290.0,Data Engineer  in office,Analysis,JPY,DE,EX,PT,Hybrid,UK,L
2022.0,174103.0,195534.0,Statistician  (Remote),Analysis,us dolars,UK,EX,FL,In-person,MX,M
2020.0,63000.0,34837.0,Data Engineer  ,Data Science,EUR,US,EN,PT,Hybrid,MX,L
2021.0,81253.0,41801.0,Data Engineer  (Remote),Analysis,us dolars,US,MI,PT,Hybrid,CN,L
2022.0,140848.0,159342.0,Data Engineer  in office,ML/AI,us dolars,DE,SE,FT,Remote,IN,S
2020.0,97564.0,184782.0,Data Engineer  (Remote),Data Science,EUR,JP,SE,PT,In-person,DE,S
2021.0,150921.0,127157.0,Data Engineer  in office,Data Science,INR,DE,MI,FT,Hybrid,JP,L
2021.0,125969.0,70916.0,Data Analyst  in office,ML/AI,INR,DE,SE,PT,In-person,US,L
2022.0,152614.0,174137.0,Statistician  in office,Data Science,JPY,DE,EN,PT,Hybrid,JP,M
2021.0,179385.0,92546.0,Data Analyst  ,ML/AI,JPY,IN,EX,FL,In-person,US,M
2020.0,105186.0,75474.0,Data Analyst  (Remote),Engineering,JPY,CN,MI,FT,Hybrid,DE,L
2021.0,82492.0,123766.0,Data Scientist  in office,Data Science,EUR,US,SE,CT,In-person,IN,S
2020.0,60364.0,66388.0,Data Scientist  in office,ML/AI,GBP,CN,EN,CT,Hybrid,JP,S
2021.0,179433.0,106167.0,Data Scientist  ,ML/AI,us dolars,IN,SE,CT,In-person,US,M
2022.0,97949.0,125364.0,Machine Learning Engineer  ,ML/AI,JPY,JP,EN,FL,Hybrid,UK,S
2020.0,-136330.0,104667.0,Data Scientist  in office,Data Science,EUR,UK,SE,FL,Hybrid,MX,S
2021.0,-192142.0,109843.0,Statistician  in office,Data Science,EUR,MX,SE,PT,In-person,DE,S
2021.0,133722.0,33709.0,Data Analyst  in office,ML/AI,INR,JP,MI,PT,Remote,IN,M
2021.0,183481.0,78754.0,Statistician  in office,Engineering,JPY,US,EX,CT,Hybrid,MX,S
2020.0,59854.0,116257.0,Data Scientist  ,Data Science,EUR,UK,SE,PT,Hybrid,CN,S
2020.0,126742.0,35094.0,Machine Learning Engineer  (Remote),Analysis,JPY,CN,SE,PT,Remote,UK,L
2020.0,149625.0,170487.0,Machine Learning Engineer  ,Engineering,us dolars,JP,EX,FL,Hybrid,IN,M
2022.0,59655.0,37472.0,Data Analyst  ,Data Science,EUR,US,SE,CT,In-person,US,S
2022.0,-171024.0,66131.0,Statistician  (Remote),Data Science,EUR,MX,SE,FT,Remote,UK,S
2020.0,197437.0,114943.0,Data Engineer  in office,Data Science,INR,MX,EN,CT,Hybrid,CN,L
2021.0,96156.0,113737.0,Statistician  in office,Data Science,us dolars,JP,SE,FL,In-person,CN,M
2022.0,151232.0,189020.0,Data Scientist  (Remote),Analysis,EUR,UK,MI,CT,In-person,IN,M
2020.0,45455.0,53115.0,Data Engineer  ,ML/AI,GBP,UK,MI,FT,Remote,DE,M
2021.0,162046.0,57961.0,Machine Learning Engineer  in office,ML/AI,GBP,JP,EN,PT,Remote,JP,L
2022.0,42679.0,77083.0,Data Analyst  (Remote),Engineering,GBP,IN,EN,CT,Remote,CN,M
2021.0,57429.0,77182.0,Data Analyst  (Remote),ML/AI,us dolars,JP,EX,FL,In-person,CN,S
2021.0,48073.0,157987.0,Machine Learning Engineer  (Remote),Analysis,EUR,CN,SE,FL,Hybrid,MX,S
2021.0,100207.0,32017.0,Data Scientist  in office,Engineering,JPY,JP,EN,CT,In-person,JP,M
2021.0,60365.0,165295.0,Machine Learning Engineer  (Remote),Engineering,EUR,JP,EN,PT,In-person,UK,L
2022.0,104453.0,91852.0,Data Scientist  ,Engineering,EUR,IN,MI,PT,Remote,DE,M
2022.0,136657.0,80509.0,Data Engineer  ,ML/AI,EUR,DE,MI,FL,Hybrid,DE,S
2022.0,37784.0,184147.0,Machine Learning Engineer  (Remote),Data Science,EUR,UK,SE,FL,In-person,MX,S
2020.0,142529.0,36531.0,Data Scientist  (Remote),ML/AI,us dolars,CN,EN,FT,Remote,IN,M
2022.0,160229.0,165738.0,Data Engineer  (Remote),Engineering,us dolars,US,SE,PT,Remote,UK,M
2021.0,150913.0,74023.0,Machine Learning Engineer  ,Engineering,EUR,UK,EX,CT,Hybrid,MX,L
2022.0,173363.0,196308.0,Data Analyst  in office,Data Science,us dolars,UK,SE,FL,Hybrid,DE,L
2021.0,56154.0,70059.0,Machine Learning Engineer  ,Data Science,GBP,DE,EN,FL,Remote,IN,S
2020.0,55650.0,70023.0,Statistician  (Remote),ML/AI,us dolars,UK,EX,FL,Hybrid,DE,M
2021.0,125830.0,34236.0,Machine Learning Engineer  in office,Engineering,INR,UK,SE,FL,Hybrid,UK,S
2021.0,66201.0,197696.0,Statistician  in office,ML/AI,us dolars,IN,EN,PT,In-person,DE,S
2021.0,102920.0,193890.0,Data Engineer  (Remote),ML/AI,us dolars,IN,SE,FL,Hybrid,MX,L
2020.0,192806.0,191172.0,Machine Learning Engineer  (Remote),Data Science,us dolars,IN,EN,PT,Remote,DE,M
2022.0,111451.0,135109.0,Data Engineer  ,Analysis,us dolars,IN,MI,FT,Hybrid,DE,S
2022.0,142169.0,156682.0,Data Engineer  ,ML/AI,INR,IN,SE,FT,In-person,JP,S
2020.0,129978.0,54941.0,Data Scientist  ,Analysis,JPY,CN,MI,CT,Hybrid,US,L
2021.0,72568.0,123067.0,Data Engineer  (Remote),Analysis,us dolars,US,MI,FL,In-person,UK,M
2022.0,186865.0,131349.0,Data Engineer  in office,Engineering,GBP,DE,EX,CT,Hybrid,JP,M
2020.0,82204.0,106629.0,Machine Learning Engineer  ,Engineering,INR,JP,EX,PT,Hybrid,US,S
2022.0,193061.0,194097.0,Machine Learning Engineer  (Remote),ML/AI,JPY,MX,SE,CT,Remote,CN,L
2020.0,46767.0,41651.0,Data Analyst  in office,Data Science,us dolars,CN,EN,CT,Remote,DE,M
2021.0,68652.0,120380.0,Data Scientist  (Remote),Data Science,JPY,IN,EX,FL,Hybrid,DE,M
2022.0,114244.0,79823.0,Data Engineer  (Remote),ML/AI,GBP,DE,EX,PT,Hybrid,MX,S
2020.0,174455.0,174661.0,Data Scientist  (Remote),ML/AI,INR,JP,MI,PT,In-person,JP,M
2022.0,131733.0,69768.0,Statistician  ,Data Science,INR,UK,MI,FL,In-person,IN,M
2022.0,90089.0,115558.0,Data Engineer  (Remote),Analysis,JPY,CN,EN,PT,Remote,UK,M
2022.0,56440.0,142784.0,Data Scientist  (Remote),ML/AI,us dolars,UK,EX,FT,Hybrid,US,M
2022.0,82443.0,134389.0,Data Analyst  (Remote),Analysis,EUR,DE,EX,FL,Hybrid,DE,S
2020.0,86325.0,161306.0,Data Analyst  ,ML/AI,INR,US,EN,FL,In-person,UK,M
2021.0,85919.0,102370.0,Data Engineer  (Remote),ML/AI,EUR,US,EX,FL,Hybrid,DE,M
2020.0,177683.0,176127.0,Statistician  (Remote),Analysis,INR,DE,SE,FT,Hybrid,DE,L
2020.0,183529.0,98743.0,Data Analyst  ,Analysis,us dolars,MX,SE,PT,Hybrid,DE,S
2020.0,171328.0,163472.0,Data Analyst  (Remote),Data Science,us dolars,MX,EN,FT,In-person,MX,M
2021.0,70533.0,117009.0,Statistician  in office,ML/AI,INR,US,MI,FT,In-person,UK,L
2022.0,129826.0,140866.0,Data Scientist  (Remote),Data Science,EUR,MX,SE,FT,In-person,JP,S
2022.0,-128995.0,119471.0,Data Analyst  (Remote),Data Science,EUR,US,SE,CT,Hybrid,UK,S
2022.0,189353.0,90598.0,Machine Learning Engineer  ,ML/AI,us dolars,UK,EX,PT,In-person,UK,L
2021.0,97275.0,55015.0,Data Analyst  ,ML/AI,GBP,MX,EX,PT,Remote,CN,S
2022.0,162597.0,94430.0,Data Scientist  ,ML/AI,us dolars,US,MI,FL,Remote,IN,M
2021.0,177525.0,79185.0,Data Scientist  ,Analysis,GBP,US,MI,FL,In-person,MX,L
2022.0,167323.0,92306.0,Data Engineer  in office,Engineering,us dolars,DE,SE,CT,In-person,IN,S
2022.0,138744.0,49416.0,Machine Learning Engineer  (Remote),Engineering,us dolars,US,MI,FT,Hybrid,MX,L
2020.0,49507.0,108655.0,Data Scientist  (Remote),Engineering,JPY,MX,EN,FL,In-person,JP,L
2021.0,188978.0,103180.0,Statistician  in office,Data Science,EUR,MX,SE,PT,In-person,IN,S
2020.0,43193.0,80262.0,Machine Learning Engineer  ,Analysis,us dolars,CN,EX,FL,Remote,MX,L
2020.0,127192.0,104189.0,Machine Learning Engineer  (Remote),ML/AI,INR,IN,EX,FT,Remote,JP,M
2020.0,94042.0,109952.0,Statistician  in office,Data Science,INR,IN,EX,CT,Remote,MX,M
2021.0,89516.0,83662.0,Data Analyst  (Remote),Data Science,us dolars,DE,MI,FT,Remote,DE,L
2021.0,191764.0,82191.0,Statistician  in office,Engineering,INR,IN,SE,FL,In-person,DE,L
2022.0,100490.0,173285.0,Statistician  in office,ML/AI,us dolars,UK,MI,CT,Remote,UK,L
2020.0,63512.0,113176.0,Data Analyst  (Remote),Data Science,JPY,CN,EN,CT,Hybrid,DE,L
2022.0,171791.0,91353.0,Data Analyst  ,Data Science,EUR,CN,SE,FT,Hybrid,IN,S
2020.0,188721.0,131544.0,Data Analyst  ,ML/AI,GBP,DE,MI,FL,In-person,US,M
2021.0,42402.0,176874.0,Data Analyst  in office,Analysis,INR,MX,EX,FT,Hybrid,UK,L
2021.0,132880.0,73671.0,Data Analyst  ,ML/AI,INR,US,EX,FL,Remote,JP,S
2021.0,149764.0,73388.0,Statistician  (Remote),ML/AI,JPY,IN,EN,FL,Remote,DE,L
2020.0,170288.0,195672.0,Data Engineer  in office,Analysis,INR,UK,EN,PT,Hybrid,UK,S
2021.0,61050.0,113944.0,Data Engineer  (Remote),Data Science,EUR,MX,SE,CT,In-person,UK,S
2020.0,125808.0,90690.0,Data Scientist  (Remote),Engineering,us dolars,DE,EX,FL,Remote,UK,L
2022.0,80093.0,166808.0,Data Engineer  ,Data Science,EUR,MX,SE,FT,Remote,DE,S
2020.0,35050.0,77165.0,Data Engineer  (Remote),Analysis,EUR,DE,EX,FT,Hybrid,JP,S
2022.0,76716.0,61247.0,Statistician  in office,Data Science,EUR,US,EX,PT,In-person,UK,M
2020.0,145455.0,149645.0,Data Analyst  in office,Analysis,us dolars,JP,EX,PT,In-person,UK,L
2022.0,163510.0,58821.0,Data Analyst  (Remote),ML/AI,EUR,IN,MI,PT,Hybrid,UK,L
2021.0,138686.0,164285.0,Statistician  (Remote),Analysis,EUR,UK,EX,CT,Remote,CN,M
2022.0,77431.0,138659.0,Data Engineer  in office,Data Science,us dolars,DE,EN,PT,Hybrid,DE,M
2021.0,46760.0,190567.0,Statistician  ,Data Science,JPY,MX,EN,CT,Hybrid,CN,M
2021.0,177545.0,101744.0,Data Scientist  ,ML/AI,INR,IN,EN,PT,Hybrid,IN,S
2022.0,73815.0,170716.0,Data Analyst  ,Engineering,GBP,MX,EN,CT,Remote,JP,S
2020.0,-170329.0,167525.0,Machine Learning Engineer  (Remote),Data Science,EUR,UK,SE,FL,Remote,UK,S
2020.0,117986.0,147441.0,Data Scientist  (Remote),Data Science,us dolars,CN,EX,PT,Hybrid,CN,L
2020.0,55634.0,142045.0,Data Scientist  in office,Data Science,GBP,CN,EX,CT,In-person,UK,S
2020.0,90403.0,41263.0,Statistician  in office,ML/AI,GBP,UK,EN,FL,Hybrid,CN,M
2020.0,76573.0,86480.0,Data Engineer  in office,Data Science,EUR,CN,MI,PT,Remote,UK,S
2021.0,189720.0,156926.0,Data Analyst  in office,Engineering,GBP,DE,SE,FL,In-person,MX,S
2020.0,157099.0,193093.0,Machine Learning Engineer  ,ML/AI,INR,IN,SE,PT,In-person,DE,M
2021.0,40296.0,148055.0,Data Scientist  (Remote),Engineering,INR,UK,SE,FT,Remote,IN,L
2021.0,51959.0,179030.0,Machine Learning Engineer  (Remote),Data Science,INR,DE,MI,CT,Remote,UK,L
2021.0,44570.0,71128.0,Data Engineer  ,Data Science,INR,IN,EX,FT,Hybrid,CN,S
2022.0,65423.0,117498.0,Data Engineer  in office,Engineering,INR,IN,SE,CT,Remote,UK,L
2022.0,110263.0,72563.0,Machine Learning Engineer  in office,ML/AI,EUR,DE,SE,FT,In-person,DE,L
2021.0,178971.0,47414.0,Data Analyst  (Remote),ML/AI,us dolars,IN,EX,PT,Hybrid,JP,M
2022.0,196857.0,152452.0,Data Engineer  in office,Engineering,GBP,JP,SE,FT,Hybrid,JP,M
2020.0,142446.0,105462.0,Machine Learning Engineer  (Remote),Data Science,us dolars,UK,EX,PT,In-person,IN,M
2020.0,86963.0,135209.0,Data Scientist  ,Analysis,GBP,UK,SE,CT,Remote,MX,L
2021.0,64341.0,67210.0,Machine Learning Engineer  (Remote),Engineering,EUR,IN,EX,PT,Hybrid,JP,L
2020.0,35597.0,176362.0,Machine Learning Engineer  ,Engineering,EUR,DE,EN,FT,In-person,UK,M
2021.0,171316.0,160768.0,Statistician  in office,Engineering,JPY,US,MI,FL,In-person,DE,L
2021.0,164868.0,33667.0,Data Engineer  (Remote),Data Science,JPY,CN,SE,CT,In-person,MX,M
2020.0,137127.0,157710.0,Data Analyst  in office,ML/AI,EUR,IN,EX,FL,Remote,UK,S
2022.0,105589.0,47660.0,Data Analyst  in office,Data Science,EUR,US,EN,FL,Remote,UK,S
2020.0,189600.0,102089.0,Statistician  in office,Engineering,GBP,IN,EX,FL,Remote,IN,L
2020.0,179720.0,112462.0,Data Analyst  (Remote),Data Science,EUR,US,SE,FL,Remote,JP,L
2021.0,113967.0,165880.0,Machine Learning Engineer  in office,Data Science,us dolars,IN,SE,FL,In-person,JP,L
2021.0,161607.0,124148.0,Statistician  (Remote),Engineering,GBP,DE,SE,FT,Hybrid,JP,L
2021.0,78469.0,189087.0,Data Scientist  in office,Data Science,EUR,CN,SE,PT,In-person,CN,S
2021.0,74493.0,63351.0,Data Engineer  ,Data Science,EUR,MX,SE,PT,Hybrid,UK,S
2022.0,75785.0,151359.0,Data Engineer  (Remote),Data Science,GBP,MX,EN,FL,Hybrid,DE,S
2022.0,115017.0,104674.0,Data Engineer  ,Data Science,INR,US,EX,FT,Hybrid,DE,M
2022.0,137771.0,66241.0,Machine Learning Engineer  ,ML/AI,JPY,JP,EX,FL,Remote,UK,L
2021.0,159026.0,162270.0,Data Scientist  (Remote),ML/AI,GBP,DE,SE,FL,In-person,US,M
2021.0,191941.0,122983.0,Statistician  (Remote),Data Science,EUR,CN,SE,CT,Hybrid,UK,S
2021.0,60192.0,132299.0,Statistician  (Remote),Engineering,INR,IN,EN,FT,In-person,MX,M
2022.0,-109941.0,173185.0,Data Engineer  in office,Data Science,EUR,US,SE,FL,Remote,CN,S
2021.0,87544.0,132839.0,Data Scientist  in office,Analysis,GBP,CN,MI,PT,Hybrid,MX,S
2020.0,165475.0,68639.0,Data Scientist  ,Data Science,INR,UK,EN,CT,Remote,JP,L
2020.0,197163.0,94036.0,Data Scientist  (Remote),Analysis,us dolars,DE,SE,FL,Remote,UK,L
2021.0,35017.0,115223.0,Data Analyst  ,Analysis,INR,US,EX,FL,In-person,CN,M
2020.0,78260.0,97983.0,Data Analyst  in office,ML/AI,JPY,DE,EN,FL,Hybrid,US,L
2020.0,75938.0,156164.0,Data Engineer  ,Engineering,JPY,US,SE,FT,Remote,UK,S
2022.0,115265.0,104944.0,Data Scientist  ,Data Science,EUR,MX,EX,FL,In-person,MX,M
2021.0,134120.0,152427.0,Data Scientist  (Remote),Engineering,EUR,UK,EX,PT,Hybrid,JP,L
2021.0,198444.0,47674.0,Statistician  (Remote),Analysis,JPY,JP,SE,CT,Hybrid,IN,L
2022.0,131728.0,42413.0,Statistician  ,Analysis,JPY,UK,EN,FT,Remote,DE,M
2020.0,44628.0,84986.0,Data Engineer  in office,Engineering,GBP,IN,SE,CT,Remote,US,S
2020.0,153239.0,53071.0,Data Scientist  ,Engineering,JPY,DE,SE,PT,Remote,IN,M
2021.0,-173573.0,104229.0,Data Engineer  in office,Data Science,EUR,JP,SE,FL,Remote,DE,S
2020.0,148165.0,152116.0,Statistician  ,Engineering,JPY,DE,SE,FT,Hybrid,IN,L
2022.0,191203.0,112306.0,Statistician  ,Engineering,EUR,CN,SE,FL,Remote,MX,L
2022.0,-119102.0,158345.0,Data Analyst  (Remote),Data Science,EUR,US,SE,FT,Remote,UK,S
2021.0,119360.0,97542.0,Data Engineer  ,Engineering,JPY,IN,SE,FL,Remote,UK,M
2022.0,149346.0,35213.0,Data Engineer  in office,Analysis,EUR,IN,EN,PT,Hybrid,DE,L
2022.0,98348.0,93815.0,Data Scientist  ,Engineering,INR,DE,MI,PT,In-person,DE,M
2021.0,128348.0,197708.0,Data Scientist  ,Data Science,GBP,MX,SE,FL,In-person,UK,S
2022.0,122862.0,93948.0,Data Analyst  in office,Analysis,EUR,IN,EN,PT,Hybrid,UK,M
2022.0,39402.0,105066.0,Machine Learning Engineer  ,ML/AI,JPY,DE,MI,FL,In-person,CN,S
2022.0,121861.0,77128.0,Machine Learning Engineer  ,Analysis,JPY,US,EN,FT,Hybrid,DE,M
2020.0,156121.0,79504.0,Machine Learning Engineer  ,ML/AI,us dolars,US,EX,PT,Remote,DE,M
2021.0,137089.0,100500.0,Data Engineer  ,Data Science,INR,DE,EX,FT,In-person,MX,M
2021.0,56000.0,82340.0,Data Engineer  in office,Data Science,EUR,UK,MI,FL,Hybrid,CN,L
2021.0,119795.0,159222.0,Statistician  in office,Analysis,INR,UK,MI,FT,Hybrid,DE,L
2020.0,142885.0,64070.0,Data Engineer  in office,Data Science,EUR,US,SE,CT,Remote,MX,S
2020.0,35988.0,103285.0,Data Engineer  in office,Analysis,GBP,JP,EX,FL,Hybrid,JP,L
2021.0,86999.0,153405.0,Data Engineer  ,Analysis,INR,UK,EX,PT,In-person,MX,L
2020.0,-143174.0,175948.0,Data Analyst  in office,Data Science,EUR,DE,SE,PT,Remote,CN,S
2021.0,90659.0,48262.0,Data Engineer  ,Data Science,EUR,US,SE,CT,Hybrid,JP,S
2020.0,198862.0,132409.0,Data Scientist  (Remote),Analysis,GBP,IN,MI,FL,Remote,UK,S
2022.0,125343.0,185126.0,Data Scientist  ,Engineering,JPY,IN,SE,FL,Hybrid,JP,L
2022.0,183190.0,184123.0,Statistician  ,Data Science,us dolars,MX,SE,FL,In-person,MX,L
2021.0,152453.0,189457.0,Data Analyst  in office,Data Science,EUR,UK,SE,FL,In-person,US,S
2020.0,89938.0,65587.0,Data Scientist  in office,Analysis,GBP,JP,EX,FT,Remote,UK,L
2020.0,35149.0,158595.0,Data Analyst  in office,Engineering,us dolars,CN,MI,FL,Hybrid,US,M
2022.0,68079.0,85131.0,Data Analyst  (Remote),Analysis,us dolars,UK,EX,FT,Remote,IN,L
2022.0,163556.0,123019.0,Statistician  ,Analysis,GBP,JP,SE,FT,Remote,US,S
2020.0,-143316.0,188725.0,Data Analyst  (Remote),Data Science,EUR,UK,SE,PT,In-person,IN,S
2020.0,78601.0,72018.0,Data Engineer  ,Analysis,us dolars,IN,EX,FL,Remote,US,L
2020.0,73809.0,147177.0,Data Analyst  ,Engineering,GBP,JP,EN,FT,Hybrid,MX,M
2020.0,181863.0,115184.0,Statistician  (Remote),Analysis,INR,IN,SE,FL,In-person,MX,L
2020.0,187720.0,127292.0,Statistician  (Remote),Analysis,JPY,MX,EN,CT,Hybrid,IN,M
2020.0,192162.0,74561.0,Statistician  ,Analysis,us dolars,DE,EN,FT,Remote,IN,S
2021.0,120636.0,146981.0,Data Scientist  (Remote),Data Science,INR,DE,MI,PT,In-person,UK,L
2020.0,160366.0,171142.0,Data Engineer  in office,Engineering,us dolars,US,EN,FL,Hybrid,MX,M
2022.0,131477.0,63779.0,Data Scientist  ,Data Science,EUR,IN,SE,PT,Hybrid,DE,S
2021.0,47857.0,177688.0,Machine Learning Engineer  in office,Data Science,GBP,IN,EX,FT,Remote,DE,S
2020.0,155305.0,125909.0,Data Engineer  (Remote),Engineering,us dolars,MX,EN,FT,Hybrid,UK,M
2022.0,83709.0,147715.0,Data Analyst  in office,Data Science,GBP,US,EX,PT,Remote,IN,M
2021.0,146839.0,130477.0,Statistician  (Remote),Data Science,us dolars,DE,MI,FL,Remote,DE,L
2022.0,153307.0,131688.0,Machine Learning Engineer  in office,Data Science,EUR,DE,SE,FT,Remote,DE,S
2020.0,152850.0,147016.0,Data Engineer  (Remote),Engineering,EUR,JP,SE,CT,Remote,US,S
2020.0,50948.0,161869.0,Data Scientist  ,Data Science,EUR,JP,SE,PT,In-person,JP,S
2020.0,63782.0,174666.0,Statistician  ,ML/AI,EUR,CN,SE,FT,Hybrid,UK,S
2020.0,112789.0,77754.0,Data Scientist  ,ML/AI,GBP,MX,MI,FL,Hybrid,JP,M
2021.0,135217.0,83639.0,Data Engineer  ,Engineering,EUR,DE,EX,FT,In-person,IN,L
2021.0,168721.0,42669.0,Data Engineer  (Remote),ML/AI,us dolars,CN,SE,FL,Remote,US,M
2022.0,190074.0,159239.0,Machine Learning Engineer  in office,Engineering,EUR,UK,MI,FL,Remote,DE,L
2020.0,64723.0,114509.0,Data Analyst  ,Engineering,GBP,IN,MI,FT,Remote,CN,M
2022.0,104314.0,182157.0,Data Scientist  (Remote),ML/AI,us dolars,JP,EN,CT,Remote,US,L
2021.0,120312.0,58787.0,Machine Learning Engineer  (Remote),Data Science,INR,UK,SE,FL,In-person,UK,S
2020.0,41809.0,54051.0,Statistician  ,Analysis,INR,JP,EX,PT,Hybrid,MX,M
2020.0,169374.0,80615.0,Data Analyst  ,ML/AI,INR,US,EN,FL,Remote,IN,M
2021.0,38100.0,198711.0,Machine Learning Engineer  (Remote),ML/AI,us dolars,IN,EX,FL,Remote,US,M
